"parcel_id","num_changes","tot_rent_change","total_days_on_market","initial_rent","days_til_first_change","first_change_amt","days_til_second_change","second_change_amt","days_til_third_change","third_change_amt","days_til_fourth_change","fourth_change_amt","days_til_fifth_change","fifth_change_amt","parcel_number","parcel_county","parcel_address1","parcel_address2","parcel_city","parcel_state","parcel_zipcode","parcel_longitude","parcel_latitude","land_use","acres","sqft_total","bedroom_count","bathroom_count","year_built","last_sale","last_price","total_value"
"28265","3","-155","23","1750","16","-55","2","-70","2","-30",,,,,"12425615089","Clark","3229 VISIONARY BAY AVE","","NORTH LAS VEGAS","NV","89081","-115.102951","36.271430","385","0.1300046","2784","4","3.000","2005","2011-11-07","126500","102192"
"28615","0",,"9","1100",,,,,,,,,,,"12430310025","Clark","5855 VALLEY DR","UNIT 1036","NORTH LAS VEGAS","NV","89031","-115.198687","36.266790","366","0.0000000","1136","2","2.000","2004","2002-12-27","122900","52880"
"29589","0",,"18","1595",,,,,,,,,,,"02819512","Washoe","525 E GAULT WAY","","SPARKS","NV","89431","-119.735758","39.554178","385","0.1579890","1264","3","2.000","1981","2003-11-26","185000","42718"
"29681","0",,"9","0",,,,,,,,,,,"14020410034","Clark","4651 SOLAR ECLIPSE DR","","LAS VEGAS","NV","89115","-115.071957","36.191554","385","0.0899908","1162","3","2.000","1994","2011-11-17","57000","47690"
"29694","0",,"4","1800",,,,,,,,,,,"16226315011","Clark","5464 ESCONDIDO ST","","LAS VEGAS","NV","89119","-115.134207","36.090887","385","0.2699954","1728","4","2.000","1971","2018-06-12","299900","51911"
"29804","0",,"29","1950",,,,,,,,,,,"13828215015","Clark","8329 MAPLESTAR RD","","LAS VEGAS","NV","89128","-115.276745","36.184246","385","0.1100092","1870","4","2.000","1994","2014-05-14","225000","80034"
"29805","0",,"4","1350",,,,,,,,,,,"17614512003","Clark","8231 GOLDEN FLOWERS ST","","LAS VEGAS","NV","89139","-115.227808","36.039636","385","0.0399908","1362","2","3.000","2005","2012-09-21","122000","65119"
"29987","1","-100","95","2200","91","-100",,,,,,,,,"19101315027","Clark","2973 FORMIA DR","","HENDERSON","NV","89052","-115.116134","35.973773","385","0.1399908","2395","3","2.000","1999","2017-10-12","365000","104844"
"30043","0",,"23","1245",,,,,,,,,,,"12521213024","Clark","6868 SKY POINTE DR","UNIT 2012","LAS VEGAS","NV","89131","-115.273034","36.285737","366","0.0000000","1454","3","2.000","2006","2006-04-27","232965","59317"
"30409","0",,"5","1450",,,,,,,,,,,"112870007","Weber","1479 N FOWLER AVE","","OGDEN","UT","84404","-111.954990","41.284468","385","0.1899908","1124","3","2.500","2003","2013-09-04","0","125950"
"30514","0",,"20","1400",,,,,,,,,,,"12518113048","Clark","9924 MARKHORN CT","","LAS VEGAS","NV","89149","-115.311387","36.304820","385","0.0500000","1560","2","3.000","2007","2019-05-03","261000","77176"
"30823","0",,"46","1000",,,,,,,,,,,"16116512019","Clark","3400 CABANA DR","UNIT 1071","LAS VEGAS","NV","89122","-115.053936","36.128877","366","0.0000230","1053","2","2.000","2002","2004-12-13","160500","34477"
"31619","0",,"4","1195",,,,,,,,,,,"12534810095","Clark","4830 BLACK BEAR RD","UNIT 201","LAS VEGAS","NV","89149","-115.249997","36.249307","366","0.0597107","1186","2","2.000","1995","2019-08-08","180000","42931"
"31681","0",,"8","1400",,,,,,,,,,,"08361770180000","Salt Lake","358 W 400 N","","SALT LAKE CITY","UT","84103","-111.901653","40.778401","385","0.1600092","980","2","1.000","1886","1999-02-26","0","114785"
"31733","0",,"1","1950",,,,,,,,,,,"13725117053","Clark","10617 ENGLEWOOD CLIFFS AVE","","LAS VEGAS","NV","89144","-115.327160","36.186947","385","0.1199954","2475","4","3.000","1999","2004-04-14","0","97947"
"31744","0",,"17","1450",,,,,,,,,,,"17726417046","Clark","1629 SUMMER BLUSH AVE","","LAS VEGAS","NV","89183","-115.129684","36.001365","385","0.0399908","1299","2","3.000","2007","2009-05-22","115000","68292"
"31888","0",,"27","1750",,,,,,,,,,,"B-1395-0003-0007","Iron","2168 N SUMACK CIR","","CEDAR CITY","UT","84721","-113.044096","37.716840","181","0.2500000","0","0","0.000",,,"0","115405"
"31992","3","-200","22","2050","15","-100","13","-50","1","-50",,,,,"350850001","Utah","84 W 1700 S","","OREM","UT","84058","-111.697069","40.266374","385","0.2399908","1425","3","3.000","1984","2019-10-28","0","162415"
"32166","0",,"9","1495",,,,,,,,,,,"16321217029","Clark","8530 TITANIA CT","","LAS VEGAS","NV","89147","-115.277502","36.109942","385","0.0800046","2017","4","3.000","2000","2000-08-21","150500","79273"
"32674","0",,"5","1300",,,,,,,,,,,"13809324005","Clark","3552 WARMBREEZE WAY","","LAS VEGAS","NV","89129","-115.274486","36.225342","385","0.1600092","1476","3","2.000","2003","2013-04-10","161000","68504"
"33002","0",,"7","1250",,,,,,,,,,,"12429213056","Clark","3516 SANDY BROWN AVE","","NORTH LAS VEGAS","NV","89031","-115.187187","36.270209","385","0.1600092","1464","3","2.000","2004","2004-10-13","194990","73560"
"33072","0",,"15","3000",,,,,,,,,,,"352950004","Utah","644 E 21OO N","","PROVO","UT","84604","-111.647310","40.261942","385","0.3500000","2714","4","5.000","1997","2016-09-30","0","323565"
"33081","0",,"1","1050",,,,,,,,,,,"12430310137","Clark","5855 VALLEY DR","UNIT 1078","NORTH LAS VEGAS","NV","89031","-115.198312","36.265709","366","0.0000000","1136","2","2.000","2004","2003-08-04","125400","52880"
"33384","0",,"14","1050",,,,,,,,,,,"16326214312","Clark","5250 S RAINBOW BLVD","UNIT 2156","LAS VEGAS","NV","89118","-115.239898","36.094742","366","0.0000000","744","1","1.000","1997","2017-05-01","139900","34834"
"33857","0",,"1","1149",,,,,,,,,,,"12419312176","Clark","6680 CAPORETTO LN","UNIT 202","NORTH LAS VEGAS","NV","89084","-115.204025","36.281318","366","0.0000000","1255","3","2.000","2006","2014-04-14","110000","53076"
"34094","0",,"10","950",,,,,,,,,,,"0362635","Washington","123 PARTRIDGE DR","","HURRICANE","UT","84737","-113.392031","37.162674","401","0.0500000","0","0","0.000",,"2012-03-28","0","8250"
"34369","0",,"4","1300",,,,,,,,,,,"13809210069","Clark","3768 BOSSA NOVA DR","","LAS VEGAS","NV","89129","-115.273159","36.229522","385","0.0899908","1768","5","3.000","1995","2017-01-09","205000","63832"
"34586","1","-200","103","2400","83","-200",,,,,,,,,"13934312318","Clark","353 E BONNEVILLE AVE","UNIT 1102","LAS VEGAS","NV","89101","-115.146545","36.163631","366","0.0000000","1194","2","2.000","2008","2018-11-30","399900","121231"
"35163","0",,"17","1600",,,,,,,,,,,"0793545","Washington","336 W 270 S","","IVINS","UT","84738","-113.687023","37.163660","366","0.0699954","1528","3","2.000","2007","2018-10-03","0","265800"
"35460","0",,"5","1395",,,,,,,,,,,"13818611063","Clark","9405 SLATE DR","","LAS VEGAS","NV","89134","-115.299688","36.212642","385","0.1800046","1105","2","2.000","1991","2018-03-05","267000","58476"
"35643","0",,"39","2245",,,,,,,,,,,"17723412002","Clark","1620 SILVER KNOLL AVE","","LAS VEGAS","NV","89123","-115.130218","36.016803","385","0.1399908","2255","5","3.000","1998","2015-08-03","288000","92463"
"36061","0",,"32","1450",,,,,,,,,,,"12534710050","Clark","5028 SAINT ANNES DR","","LAS VEGAS","NV","89149","-115.248871","36.252756","385","0.1199954","1483","3","2.000","1993","2007-07-02","290000","68708"
"36096","1","40","92","679","93","40",,,,,,,,,"00315020","Washoe","1617 N VIRGINIA ST","","RENO","NV","89503","-119.820664","39.545044","361","2.6000000","42996","128","128.000","1980","2017-11-03","10000000","3242411"
"36599","2","-200","78","1895","6","-145","80","-55",,,,,,,"497120208","Utah","867 W 2700 N","","LEHI","UT","84043","-111.863317","40.421691","385","0.0828283","1535","3","5.000","2015","2015-10-01","0","165165"
"36943","0",,"5","1650",,,,,,,,,,,"01323203","Washoe","450 CLAREMONT ST","","RENO","NV","89502","-119.801093","39.514549","385","0.1549587","1860","5","2.000","1953","2019-08-30","450000","43097"
"36967","0",,"21","1650",,,,,,,,,,,"16319416007","Clark","4742 SAN MARCELLO ST","","LAS VEGAS","NV","89147","-115.313165","36.103228","385","0.0600092","1637","4","3.000","2014","2016-02-16","248000","86436"
"37014","1","75","9","1091","43","75",,,,,,,,,"0693328","Washington","790 N 2720 E","UNIT 29","SAINT GEORGE","UT","84790","-113.526137","37.122047","366","0.0199954","1355","3","2.500","2003","2004-02-23","0","100155"
"37016","0",,"7","1116",,,,,,,,,,,"0693393","Washington","790 N 2720 E","UNIT 36","SAINT GEORGE","UT","84790","-113.525900","37.121740","366","0.0199954","1355","3","2.500","2003","2004-03-15","0","100155"
"37167","0",,"4","1975",,,,,,,,,,,"13828216009","Clark","8332 MONICO VALLEY CT","","LAS VEGAS","NV","89128","-115.276625","36.182409","385","0.1199954","2080","4","3.000","1994","2018-06-28","260000","78933"
"37172","0",,"2","2500",,,,,,,,,,,"17723714018","Clark","2196 MADICA AVE","","LAS VEGAS","NV","89123","-115.121692","36.018210","385","0.1199954","1922","4","3.000","1998","2019-03-27","330000","92120"
"37191","0",,"1","3300",,,,,,,,,,,"FIDG 8","Summit","1352 FIDDICH GLEN LN","","PARK CITY","UT","84098","-111.536951","40.726786","385","0.0399908","1650","0","0.000","2016","2017-01-31","0","275000"
"38167","1","25","29","1750","9","25",,,,,,,,,"17731114040","Clark","4449 VERDICCIO AVE","","LAS VEGAS","NV","89141","-115.199856","35.998028","385","0.1199954","1899","4","2.000","2001","2018-05-04","149500","85416"
"38236","1","-50","72","1470","43","-50",,,,,,,,,"0958904","Washington","2535 BELLA VISTA DR","","SANTA CLARA","UT","84765","-113.668511","37.151424","366","0.0300046","1690","3","2.500","2016",,"0","114180"
"38378","1","25","7","1250","5","25",,,,,,,,,"16216810661","Clark","270 E FLAMINGO RD","UNIT 432","LAS VEGAS","NV","89169","-115.160990","36.115413","366","0.0000000","796","1","1.000","1992","2011-11-03","93000","41999"
"38426","0",,"6","1450",,,,,,,,,,,"16216810500","Clark","260 E FLAMINGO RD","UNIT 321","LAS VEGAS","NV","89169","-115.161091","36.116430","366","0.0000000","1035","2","2.000","1992","2014-04-07","101211","49538"
"38427","0",,"30","1750",,,,,,,,,,,"16216810127","Clark","210 E FLAMINGO RD","UNIT 417","LAS VEGAS","NV","89169","-115.163193","36.117119","366","0.0000000","1035","2","2.000","1992","2014-04-07","103260","50225"
"38553","0",,"28","2295",,,,,,,,,,,"16330116001","Clark","4937 CALABASH TREE CT","","LAS VEGAS","NV","89148","-115.313483","36.099491","385","0.1199954","2828","5","3.000","2013","2013-06-21","320643","133484"
"38783","1","-25","33","1675","52","-25",,,,,,,,,"02816231","Washoe","220 LENWOOD DR","","SPARKS","NV","89431","-119.745446","39.557004","385","0.1429982","1854","3","3.000","1971",,"0","37662"
"39097","1","-100","62","2395","15","-100",,,,,,,,,"40206002","Washoe","2295 BELLAGIO CT","","SPARKS","NV","89434","-119.701997","39.551641","385","0.1440083","2520","4","3.000","2001","2018-09-11","400000","103840"
"39126","0",,"7","1600",,,,,,,,,,,"17734413030","Clark","1164 CAMPASSOLE CT","","HENDERSON","NV","89052","-115.147921","35.985706","386","0.0600092","1476","3","3.000","2013","2013-03-14","173712","71166"
"39339","1","-100","12","2700","6","-100",,,,,,,,,"17821218006","Clark","1754 QUIVER POINT AVE","","HENDERSON","NV","89012","-115.057269","36.021986","385","0.1500000","2785","5","3.000","2002","2018-07-02","455000","120481"
"39486","0",,"3","1350",,,,,,,,,,,"17618516079","Clark","588 PRIMROSE HILL AVE","","LAS VEGAS","NV","89178","-115.301883","36.039660","385","0.0500000","1297","2","2.000","2007","2013-12-31","153000","63512"
"39536","0",,"5","3000",,,,,,,,,,,"12548228","Washoe","599 ROCKROSE CT","","INCLINE VILLAGE","NV","89451","-119.975492","39.256473","385","0.2199954","1626","3","4.000","1989","2017-10-18","570000","156024"
"41493","1","-205","56","2200","36","-205",,,,,,,,,"13725412025","Clark","408 MADISON TAYLOR PL","","LAS VEGAS","NV","89144","-115.324419","36.177639","385","0.1100092","2430","5","3.000","1999","1999-05-26","176500","92080"
"41522","0",,"20","1395",,,,,,,,,,,"0726730","Washington","3155 S HIDDEN VALLEY DR","UNIT 136","SAINT GEORGE","UT","84790","-113.566796","37.054885","366","0.0199954","1430","3","2.500","2004","2008-10-02","0","178600"
"41546","1","-100","28","1950","13","-100",,,,,,,,,"19114812169","Clark","3113 VIA DA VINCI","","HENDERSON","NV","89044","-115.124921","35.944747","385","0.0699954","2040","3","3.000","2015","2017-09-20","300000","98064"
"41668","0",,"11","1350",,,,,,,,,,,"16202712077","Clark","1701 CANOSA AVE","","LAS VEGAS","NV","89104","-115.127550","36.149739","385","0.1600092","1751","4","2.000","1954","2014-02-18","120000","37070"
"41728","0",,"23","1350",,,,,,,,,,,"13823819053","Clark","6208 OLD TRAIL RD","","LAS VEGAS","NV","89108","-115.228400","36.189207","385","0.1500000","1522","4","2.000","1977","2011-03-07","105000","41937"
"42088","0",,"24","1275",,,,,,,,,,,"13916814025","Clark","2430 COUNTRY ORCHARD ST","","NORTH LAS VEGAS","NV","89030","-115.154238","36.204220","385","0.1399908","1667","3","3.000","2001","2010-09-28","70000","73143"
"42336","0",,"13","1900",,,,,,,,,,,"17808219031","Clark","2148 SUN SWEPT WAY","","HENDERSON","NV","89074","-115.081027","36.050225","385","0.1100092","2222","3","3.000","1992","2018-04-03","292888","72910"
"42348","0",,"10","1695",,,,,,,,,,,"16414712001","Clark","3806 CINNAMON CREST PL","","LAS VEGAS","NV","89135","-115.334149","36.120087","385","0.1500000","1700","2","2.000","2003","2019-01-29","0","91422"
"42647","0",,"4","1400",,,,,,,,,,,"16216810541","Clark","260 E FLAMINGO RD","UNIT 406","LAS VEGAS","NV","89169","-115.161156","36.116119","366","0.0000000","796","1","1.000","1992","2013-07-22","150000","41999"
"43369","0",,"8","2500",,,,,,,,,,,"14135216","Washoe","10032 QUINTANA CT","","RENO","NV","89521","-119.732811","39.434576","385","0.2119835","1950","3","2.000","2018","2019-01-10","470000","110950"
"44447","1","-100","19","1995","10","-100",,,,,,,,,"16051430250000","Salt Lake","88 S 900 E","STE 208","SALT LAKE CITY","UT","84102","-111.866096","40.767422","366","0.0100092","1433","2","2.000","2008","2017-04-20","0","228800"
"44552","1","100","52","1920","62","100",,,,,,,,,"0577257","Washington","1115 ECLIPSE DR","","SAINT GEORGE","UT","84770","-113.607090","37.107791","385","0.2199954","2741","4","3.000","2000","2007-06-15","0","371500"
"44614","0",,"31","1350",,,,,,,,,,,"13817812032","Clark","2445 DESERT GLEN DR","","LAS VEGAS","NV","89134","-115.282333","36.204742","385","0.1600092","1119","2","2.000","1990","2017-11-30","225990","57551"
"44809","0",,"11","1350",,,,,,,,,,,"19104413056","Clark","11970 CAMDEN BROOK ST","","LAS VEGAS","NV","89183","-115.168605","35.972386","385","0.0600092","1419","3","3.000","2006","2019-05-22","255000","68059"
"45330","0",,"12","1600",,,,,,,,,,,"55616105","Washoe","35 BRUSHLAND CT","","RENO","NV","89508","-119.963141","39.686294","385","0.1853994","1040","3","2.000","2002","2019-07-15","270000","50860"
"45365","0",,"8","1950",,,,,,,,,,,"14047111","Washoe","2211 BIG TRAIL CIR","","RENO","NV","89521","-119.723191","39.418003","385","0.1229339","1817","3","3.000","2005","2006-04-28","386500","88070"
"45595","0",,"7","825",,,,,,,,,,,"16324114132","Clark","5525 W FLAMINGO RD","UNIT 2005","LAS VEGAS","NV","89103","-115.217340","36.113840","366","0.0000000","870","1","1.000","1997","2010-07-07","46000","34341"
"45814","1","-100","23","3000","39","-100",,,,,,,,,"CQVC 18","Summit","8103 COURTYARD LOOP","APT 1","PARK CITY","UT","84098","-111.574111","40.748412","366","0.0000000","1442","0","0.000","2009","2015-08-31","0","302500"
"45901","0",,"34","1695",,,,,,,,,,,"652840004","Utah","1574 W 480 N","","LINDON","UT","84042","-111.753696","40.346109","386","0.0480028","2259","3","3.000","2013","2013-05-22","0","184250"
"46658","1","-10","20","850","24","-10",,,,,,,,,"16109216066","Clark","2971 JUNIPER HILLS BLVD","UNIT 101","LAS VEGAS","NV","89142","-115.062836","36.137802","366","0.0573921","891","2","2.000","1987","2017-08-31","74000","23157"
"46667","1","-50","87","2150","94","-50",,,,,,,,,"00377309","Washoe","200 TALUS WAY","APT 432","RENO","NV","89503","-119.827243","39.561070","366","0.0310606","1386","4","4.000","2004","2018-11-30","250000","55062"
"46946","0",,"5","1950",,,,,,,,,,,"19111821025","Clark","1951 VIA DELLE ARTI","","HENDERSON","NV","89044","-115.126927","35.956543","385","0.0800046","2265","4","3.000","2012","2016-01-05","270000","116709"
"47054","0",,"33","2700",,,,,,,,,,,"19108411044","Clark","12836 ALCORES ST","","LAS VEGAS","NV","89141","-115.183806","35.955940","385","0.1000000","2488","4","3.000","2019","2019-02-20","463166","25681"
"47246","0",,"51","1500",,,,,,,,,,,"00108514035","Clark","565 DESERT TORTOISE WAY","","MESQUITE","NV","89027","-114.082072","36.824622","385","0.1699954","1686","3","2.000","2006","2005-11-29","0","86838"
"47608","0",,"8","1195",,,,,,,,,,,"0310394","Washington","1840 W 1100 N","APT 17","SAINT GEORGE","UT","84770","-113.623531","37.127932","366","0.0199954","1252","3","2.500","1984",,"0","89430"
"47617","2","-200","42","1500","22","-50","15","-150",,,,,,,"0469703","Washington","1186 E 900 S","APT 25","ST GEORGE","UT","84790","-113.558415","37.091442","366","0.0500000","1424","2","2.000","1994","2011-11-21","0","116655"
"47947","0",,"15","1450",,,,,,,,,,,"17613710016","Clark","8605 NATURE SCENE DR","","LAS VEGAS","NV","89139","-115.210971","36.033268","385","0.0600092","1793","3","3.000","2006","2008-10-23","171823","80596"
"47989","0",,"3","1100",,,,,,,,,,,"16216810144","Clark","220 E FLAMINGO RD","UNIT 131","LAS VEGAS","NV","89169","-115.163225","36.115948","366","0.0000000","530","1","1.000","1992","2011-10-31","70000","33488"
"48008","0",,"12","1900",,,,,,,,,,,"12508815076","Clark","8036 DANCING SPRINGS ST","","LAS VEGAS","NV","89143","-115.280696","36.307763","385","0.0800046","2118","4","3.000","2004","2019-08-30","302900","85253"
"48174","0",,"12","1600",,,,,,,,,,,"01041103","Carson City","2340 EASTWOOD DR","","CARSON CITY","NV","89701","-119.751582","39.146058","385","0.1100092","1508","3","2.500","1985","2008-01-11","229000","54197"
"48258","0",,"9","1599",,,,,,,,,,,"12513510009","Clark","5036 WILD BUFFALO AVE","","LAS VEGAS","NV","89131","-115.210897","36.305521","385","0.1199954","2238","3","3.000","2002","2002-04-26","178150","86991"
"48345","0",,"2","1850",,,,,,,,,,,"19114617027","Clark","2132 DANZINGER PL","","HENDERSON","NV","89044","-115.122117","35.949845","385","0.1100092","1844","3","3.000","2017","2017-04-06","315415","113931"
"49160","0",,"10","1600",,,,,,,,,,,"16116813024","Clark","5665 CRIOLLO DR","","LAS VEGAS","NV","89122","-115.049883","36.115540","385","0.1699954","1971","3","2.000","2007","2012-04-27","167000","99095"
